screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
False,False,True,False,False,632,290,32183,True,0
False,False,False,False,False,78,41,4249,True,0
False,False,False,False,True,65691,2176,44708,True,0
False,False,False,False,True,202929,605,25837,True,0
False,False,False,False,True,125901,1791,5252,True,0
False,False,False,False,False,908,1047,1639,True,0
False,False,False,False,False,265,238,534,True,0
False,False,False,False,False,193,208,4047,True,0
False,False,False,False,True,33713,37,768,True,0
False,False,False,False,True,1961954,420,1389,True,0
False,False,True,False,False,69,586,9474,True,0
False,False,False,False,True,9446,1020,11364,True,0
False,False,False,False,True,17289,127,5383,True,0
False,False,False,False,False,405,324,29930,True,0
False,False,False,False,True,1344610,2006,11970,True,0
False,False,False,False,False,278,3370,48,True,0
False,False,False,False,True,8313,2,532,True,0
False,False,False,False,True,9005238,781,10714,False,0
False,False,False,False,True,51314111,392225,5126,False,0
False,False,False,False,False,46,54,194,True,0
False,False,False,True,False,45,146,36,True,0
False,False,False,False,True,1336587,512,17125,False,0
False,False,False,False,True,25253,152,36172,True,0
False,False,False,False,False,92,97,1436,True,0
False,False,False,False,False,57,150,749,True,0
False,False,False,False,False,162,303,435,True,0
False,False,False,False,False,1647,36,107,True,0
False,False,False,False,True,5324,184,2631,True,0
False,False,False,False,True,4656143,1267,11252,True,0
False,False,False,False,False,482,987,405,True,0
False,False,False,True,False,18,346,109,True,0
False,False,False,False,False,2022,690,5234,True,0
False,False,False,True,True,4870150,41019,57218,True,0
False,False,False,False,True,5167871,55,118147,False,0
False,False,False,False,False,2,5,6,True,0
False,False,False,True,True,1109011,2190,19387,True,0
False,False,False,False,True,198296,562,7014,True,0
False,False,False,False,False,203,97,570,True,0
False,False,False,False,True,6569,608,1212,True,0
False,False,False,False,True,66500,2456,25109,True,0
False,False,False,False,False,7,19,13,True,0
False,False,True,False,False,726,85,1013,True,0
False,False,False,False,False,250,523,596,True,0
False,False,False,False,True,22527443,52,55709,False,0
False,False,False,True,True,1683151,754,33056,True,0
False,False,False,False,True,3159194,408,5701,True,0
False,False,False,True,True,2985240,956,13677,True,0
False,False,False,False,True,96486,572,3385,True,0
False,False,False,False,True,35169,718,3764,True,0
False,False,False,True,True,85681083,630949,15439,False,0
False,False,False,False,False,124,160,542,True,0
False,False,True,False,True,3660670,279,7446,True,0
False,False,False,False,True,12790920,24,763,False,0
False,False,False,True,False,12,161,269,True,0
False,False,False,False,False,7,55,19,True,0
False,False,False,False,False,645,652,359,True,0
False,False,False,False,False,13992,1211,1109,True,0
False,False,True,True,False,164514,57213,60041,True,0
False,False,False,True,False,234332,357,4840,True,0
False,False,False,False,False,386,539,4672,True,0
False,False,False,False,True,803334,9226,33583,True,0
False,True,True,True,False,2833,6,11889,True,0
False,False,False,False,True,2605029,171,3818,True,0
False,False,False,False,False,537,390,4150,True,0
False,False,False,False,False,353,227,8010,True,0
False,False,False,False,False,179,684,1421,True,0
False,False,True,False,True,24022023,353,1566,False,0
False,False,False,False,False,13,130,8,True,0
False,False,True,True,False,14709,2975,340788,True,0
False,False,False,False,True,1568426,828,3017,True,0
False,False,False,False,True,51782,587,435,True,0
False,False,True,True,True,19306,33,1587,True,0
False,False,False,False,False,16,137,3,True,0
False,False,False,True,False,3273,3296,3374,True,0
False,False,False,False,True,4520644,2041,9362,True,0
False,False,False,False,True,45601,138,2516,True,0
False,False,False,False,False,217,1207,918,True,0
False,False,False,False,False,956,406,2317,True,0
False,False,False,False,True,96321564,203,7837,False,0
False,False,True,False,False,88,259,12,True,0
False,False,False,True,False,365,1751,13618,True,0
False,False,False,False,False,903862,8,21057,True,0
False,False,False,True,True,1569900,81,1153,True,0
False,False,False,False,False,128,133,1969,True,0
False,False,False,False,False,1059,3599,17857,True,0
False,False,True,False,False,1806,1146,2597,True,0
False,False,False,False,True,6964,322,5099,True,0
False,False,False,False,True,464418,373,4906,True,0
False,False,False,False,False,206,295,13562,True,0
False,False,False,False,True,348713,976,32693,True,0
False,False,False,False,True,2916050,440,10546,True,0
False,False,False,True,True,14316643,44,1080,True,0
False,False,True,False,False,2028,615,942,True,0
False,False,False,False,False,10,106,10,True,0
True,True,True,True,True,189143,4853,31170,True,0
False,False,False,True,False,137,843,3361,True,0
False,False,False,False,False,43,8,403,True,0
True,False,False,False,True,6962978,724,2357,True,0
False,False,False,False,False,44,67,954,True,0
False,False,False,True,False,132,538,25,True,0
False,False,False,False,True,5390,58,2222,True,0
False,False,False,False,True,17342,276,6038,True,0
False,False,True,True,True,175233,791,18087,True,0
False,False,False,False,False,6696,5379,5688,True,0
False,False,False,False,False,90,62,5453,True,0
False,False,False,False,True,8740007,9,36200,True,0
False,False,False,False,False,28,80,225,True,0
False,False,False,True,False,38,431,16,True,0
False,False,False,False,True,47159,363,13111,True,0
False,False,False,False,False,10,69,1074,True,0
False,False,False,False,True,475342,875,18352,True,0
False,False,False,False,False,32,30,12,True,0
False,False,True,False,False,301,786,1814,True,0
False,False,False,False,False,24,85,7,True,0
False,False,False,False,True,7725360,40,2710,False,0
False,False,False,False,False,8674,50,354,True,0
False,False,False,False,True,374816,1090,22667,True,0
False,False,False,False,False,743,1555,2410,True,0
False,False,False,False,True,175303,12,25,True,0
False,False,False,False,True,19282828,1508,6416,False,0
False,False,True,True,True,4689644,957,66208,True,0
False,False,False,False,True,10648215,178,19489,True,0
False,False,True,False,True,10599,2788,6111,True,0
False,False,False,False,True,40307926,1734,10480,False,0
False,False,False,False,True,67748,2194,4756,True,0
False,False,False,True,True,709357,25237,6625,True,0
False,False,False,False,False,228,335,697,True,0
False,False,True,False,True,458212,710,7554,True,0
False,False,False,False,False,151,437,810,True,0
False,False,False,False,True,76975,197,1743,True,0
False,False,False,True,True,23611,706,9842,True,0
False,False,False,False,True,1475745,2372,17002,True,0
False,False,False,False,False,10100,31,2090,True,0
False,False,False,False,False,89,64,249,True,0
False,False,False,False,False,61,66,255,True,0
True,True,False,False,True,96801,310,25003,True,0
False,False,False,True,False,4126,4721,8386,True,0
False,False,False,False,True,368069,620,13659,True,0
False,False,False,False,True,416856,35568,3013,True,0
False,False,False,True,True,141730,582,1281,True,0
False,False,False,False,False,43,269,27,True,0
False,False,False,False,True,1359462,978964,16099,True,0
False,False,False,False,True,46472564,1272,4200,False,0
False,False,False,False,True,94472,66,857,True,0
False,False,False,True,False,24,17,3064,True,0
False,False,False,False,True,1182355,272,9677,True,0
False,False,True,True,False,266,1090,379,True,0
False,False,False,False,False,7,68,15,True,0
False,False,False,True,False,46,70,173,True,0
False,False,False,False,False,1738,255,2120,True,0
False,False,True,False,False,411,2060,250,True,0
False,False,False,False,True,5917438,1419,19002,False,0
False,False,False,False,True,11003417,0,7628,False,0
False,False,False,True,False,743721,55,8332,True,0
False,False,False,False,False,61,726,232,True,0
False,False,False,False,True,15307,774,2786,True,0
False,False,False,False,False,4,14,29,True,0
False,False,True,False,False,2786,2608,36290,True,0
False,False,False,True,False,70,354,5074,True,0
False,False,False,False,True,724989,751,4179,True,0
False,False,False,False,True,1353547,11248,24483,True,0
False,False,False,False,True,2936656,779,37440,False,0
False,False,False,False,True,376564,423,1747,True,0
False,False,False,False,True,375395,856,12859,True,0
False,False,False,False,False,215,162,2450,True,0
False,False,False,False,False,210,95,9462,True,0
False,False,False,False,False,41,72,9615,True,0
False,False,False,False,True,2018998,2367,11443,True,0
False,False,False,False,True,19088,700,9310,True,0
False,False,False,False,False,167,272,634,True,0
False,False,False,False,False,214,746,1177,True,0
False,False,False,False,True,19309,1202,5036,True,0
False,False,False,False,False,207,746,794,True,0
False,False,False,False,False,1527,777,42282,True,0
False,False,True,False,False,57,947,25,True,0
False,False,False,True,False,212,163,225,True,0
False,False,False,False,True,156517,956,21659,True,0
False,False,False,False,False,23008,183,4575,True,0
False,False,False,False,False,177,459,2248,True,0
False,False,False,False,True,1044180,557,2389,True,0
False,False,True,False,False,9,21,6,True,0
True,True,False,True,True,3664718,35,770,True,0
False,False,False,False,False,49222,8,489,True,0
False,False,False,False,False,777,614,499,True,0
False,False,True,False,True,47395,1099,24623,True,0
False,False,False,False,False,180,145,180,True,0
False,False,False,False,False,588,1532,6773,True,0
False,False,True,False,False,27,87,63,True,0
False,False,False,False,False,97,279,16,True,0
False,False,False,False,False,7088,354,309,True,0
False,False,False,False,False,24,12,59,True,0
False,False,True,False,True,59480,26,11879,True,0
False,False,False,False,False,442,1239,1617,True,0
True,False,False,False,False,116,216,2440,True,0
False,False,False,True,False,821,1279,585,True,0
False,False,False,False,True,23290650,319,53864,False,0
False,False,False,False,False,73,395,2187,True,0
False,False,False,False,True,1209026,559,5019,True,0
False,False,False,False,True,243122,303,2725,True,0
False,False,True,False,False,3012,729,14560,True,0
False,False,True,False,True,1120752,8561,9872,True,0
True,True,False,True,False,5,19,9,True,0
False,False,True,True,True,3706945,69092,63643,True,0
False,False,True,False,True,1040765,558,4703,True,0
False,False,False,False,False,1584,432,360,True,0
False,False,True,False,False,62,121,1260,True,0
False,False,False,False,True,11695916,274,32146,False,0
False,False,False,False,True,251768,8274,9902,True,0
False,False,False,False,False,37,88,39,True,0
False,False,False,False,False,2633,2086,9628,True,0
False,False,False,False,True,292043,4643,37195,True,0
False,False,False,False,True,8932,1015,19498,True,0
False,False,True,True,False,133553,95060,40763,True,0
False,False,False,False,False,32,70,4,True,0
False,False,False,False,False,216,50,9957,True,0
False,False,False,False,False,1202,255,1019,True,0
False,False,False,False,False,20,195,32,True,0
False,False,False,False,True,235449,104,3143,True,0
False,False,False,False,False,1270,876,17894,True,0
False,False,False,False,False,56,295,102,True,0
False,False,False,False,False,0,297,36,True,0
False,False,False,False,True,661893,504,12036,True,0
False,False,False,False,True,142786,239,2192,True,0
True,False,False,False,False,443,497,1202,True,0
False,False,True,False,True,31942389,373,8453,False,0
False,False,False,False,False,40,141,292,True,0
False,False,False,False,True,8530951,890,151681,False,0
False,False,False,False,False,301,550,42931,True,0
False,False,True,False,False,49468,46,10015,True,0
False,False,False,False,True,59756,1134,8334,True,0
False,False,False,False,True,41748,687,2960,True,0
False,False,False,False,False,6,98,1,True,0
False,False,False,False,False,86,397,160,True,0
False,False,False,False,False,53,400,136,True,0
False,False,False,False,True,58300207,233,3589,False,0
False,False,False,False,False,2665,699,5844,True,0
False,False,False,False,False,88,231,184,True,0
False,False,False,False,False,91,1688,16,True,0
True,True,True,True,False,905,1,102189,True,0
False,False,False,False,False,0,10,1,True,0
False,False,False,False,False,2811,1211,12150,True,0
False,False,False,False,False,246,251,1642,True,0
False,False,False,False,True,320964,1114,59792,True,0
False,False,False,False,False,465,903,6405,True,0
False,False,False,False,False,858,597,11519,True,0
False,False,False,False,False,57,67,1295,True,0
False,False,False,False,True,5445575,357,3529,False,0
False,False,False,False,True,1247114,411,1585,True,0
False,False,False,False,True,52199,482,18263,True,0
False,False,False,True,False,13725,429,4044,True,0
True,True,False,False,False,2,75,0,True,0
False,False,False,False,False,84,103,158,True,0
False,False,False,False,True,1511303,0,263,True,0
False,False,False,False,False,455,137,254,True,0
False,False,False,False,False,131,181,10,True,0
False,False,False,False,False,224,781,5,True,0
False,False,False,False,True,426854,892,48381,True,0
False,False,False,False,False,147,104,6097,True,0
False,False,False,False,False,111,329,1978,True,0
False,True,False,False,False,68,133,1817,True,0
False,False,False,True,False,269,0,1571,True,0
False,False,False,True,True,784689,5265,42520,True,0
False,False,False,True,True,3490480,448,3966,True,0
False,False,True,False,True,20997,567,1927,True,0
False,False,False,False,True,5293996,101,5172,True,0
False,False,True,False,True,64350,56,4557,True,0
False,False,False,False,False,5,5,29,True,0
True,False,False,False,False,54,54,104,True,0
False,False,False,False,False,219,408,435,True,0
False,False,False,True,True,14014,202,5079,True,0
False,False,False,False,False,15,84,25,True,0
False,False,False,True,True,7886947,239,1637,True,0
False,False,False,False,True,26522,1533,11373,True,0
False,False,False,False,False,12,14,27,True,0
False,False,True,False,False,126,253,411,True,0
False,False,False,False,True,61546,3,231,True,0
False,False,False,False,False,15,59,5,True,0
False,False,False,False,False,43,116,145,True,0
False,False,False,False,False,1075,455,1851,True,0
False,False,False,False,False,38,75,496,True,0
False,False,True,False,False,11980,8927,20015,True,0
False,False,False,True,True,4651330,509,3545,False,0
False,False,False,False,False,5616,276,452,True,0
False,False,False,False,False,370,595,2460,True,0
False,False,False,False,False,804,503,4846,True,0
False,False,False,True,True,9374054,663,66,False,0
False,False,False,False,False,19779,308,7046,True,0
False,False,False,False,True,8244,485,1715,True,0
False,False,False,False,True,6374,422,459,True,0
False,False,False,False,False,188,663,14158,True,0
False,False,False,True,False,4932,959,2431,True,0
False,False,False,False,False,138,332,924,True,0
False,False,False,False,False,519,1836,139,True,0
False,False,False,False,False,21,114,7,True,0
False,False,False,False,False,60,131,108,True,0
False,False,False,False,False,1717,25,9,True,0
False,False,False,False,False,15,78,186,True,0
False,False,False,False,False,15,23,2,True,0
False,False,False,False,False,48,64,93,True,0
False,False,False,False,True,5183570,1840,1985,False,0
False,False,False,False,True,403994,654,16482,True,0
False,False,False,False,False,25,166,12,True,0
False,False,False,False,False,1878,262,1718,True,0
False,False,False,False,True,455598,204,1104,True,0
False,False,False,False,True,12825837,31,4326,False,0
False,False,False,False,True,4178299,400,12290,True,0
False,False,False,False,False,398,247,13063,True,0
False,False,False,False,True,2039677,0,9256,True,0
False,False,False,False,True,480088,116,4435,True,0
False,False,True,False,False,2753,683,4542,True,0
False,False,False,False,False,4459,911,8532,True,0
False,False,True,False,False,0,20,2,True,0
False,False,False,False,False,237,368,87,True,0
False,False,False,False,False,212,922,259,True,0
False,False,False,True,False,159,242,292,True,0
False,False,False,False,False,238,169,225216,True,0
False,False,False,False,True,31872,460,13838,True,0
False,False,False,False,False,683,1411,645,True,0
False,False,False,False,True,3211350,23,8867,True,0
False,False,False,False,False,187,292,5495,True,0
False,False,False,False,True,14240,406,1186,True,0
False,False,False,False,True,258608,719,3353,True,0
False,False,False,True,False,129,88,54,True,0
False,False,False,False,True,738119,33,1125,True,0
False,False,False,False,False,25,14,282,True,0
False,False,True,False,True,278002,2831,29298,False,0
False,False,False,False,True,5852,254,5926,True,0
False,False,False,False,True,84127,11349,84045,True,0
False,False,False,False,True,1002080,208,2293,True,0
False,False,False,True,False,81,60,20,True,0
False,False,False,True,False,5262,291,969,True,0
False,False,False,False,False,50,268,20,True,0
False,False,False,False,False,208,768,4057,True,0
False,False,False,False,False,94,389,132,True,0
False,False,False,False,False,97,245,1086,True,0
False,False,False,False,False,13071,12939,1778,True,0
False,False,False,False,True,14526527,7109,28809,False,0
False,False,False,False,True,50441,197,4652,True,0
False,False,False,False,True,44697,415,4654,True,0
False,False,False,False,True,2226900,2284,19873,False,0
False,False,False,False,False,3885,333,2100,True,0
False,False,False,False,True,227013,1,210,True,0
False,False,False,False,False,104,126,21,True,0
False,False,True,True,True,3662977,502,6077,True,0
False,False,True,False,False,203,2231,36,True,0
False,False,False,False,False,700,568,21746,True,0
False,False,False,True,False,4426,2604,5250,True,0
False,False,False,False,True,1221007,14466,12793,True,0
False,False,False,False,False,428,483,2195,True,0
False,False,False,False,False,44,99,24,True,0
False,False,True,False,False,750,566,5458,True,0
False,False,False,False,True,277538,241,8341,True,0
False,False,False,False,False,35,321,82,True,0
False,False,False,True,False,13,61,1,True,0
False,False,False,True,True,351335,19,25,True,0
False,False,False,False,False,17032,276,3121,True,0
False,False,False,False,False,554,1188,25119,True,0
False,False,False,False,True,39454,592,15890,True,0
False,False,False,True,False,166,497,1660,True,0
False,False,False,False,False,1106,4998,136,True,0
False,False,False,True,False,61,146,82,True,0
False,False,True,True,False,45,140,596,True,0
False,False,False,False,False,192,304,119,True,0
False,False,False,True,True,6719130,82,1317,True,0
False,False,False,False,False,86,184,6128,True,0
False,False,False,False,False,302,249,17338,True,0
False,False,False,True,False,9,30,1,True,0
False,False,False,False,False,779,471,278,True,0
False,False,False,True,True,1229427,337,440,True,0
False,False,False,True,False,59,94,65,True,0
False,False,False,False,False,14722,12377,3551,True,0
False,False,False,False,True,297738,328,2639,True,0
False,False,False,False,False,26,240,141,True,0
False,False,False,False,True,585497,415,21729,True,0
False,False,False,False,False,234,230,248,True,0
False,False,False,False,False,171,523,6162,True,0
False,False,False,False,True,57664,97,2675,True,0
False,False,False,False,False,266,284,6938,True,0
False,False,False,False,False,25,223,28,True,0
False,False,False,False,True,6755,207,2370,True,0
False,False,False,False,True,181791,2646,3642,True,0
False,False,False,False,False,48848,88,705,True,0
False,False,False,False,False,67,84,932,True,0
False,False,True,True,False,544,664,20266,True,0
False,False,False,False,False,22667,880,6306,True,0
False,False,True,False,False,46135,296,10025,True,0
False,False,False,False,False,112,155,4620,True,0
False,False,False,False,False,715,1793,11059,True,0
False,False,False,False,False,645,1303,6610,True,0
False,False,False,False,False,6,91,1,True,0
False,False,False,False,False,36,183,27,True,0
False,False,False,False,False,10,36,13,True,0
False,False,False,True,False,8741,343,21046,True,0
False,False,False,False,True,12548,2061,18570,True,0
False,False,False,True,False,120,248,1407,True,0
False,False,False,False,False,14,73,47,True,0
False,False,False,True,True,18706,714,23268,True,0
False,False,False,False,True,553041,182,1492,True,0
False,False,False,False,True,8234316,254,6123,True,0
False,False,False,False,False,12,115,28,True,0
False,False,False,False,False,5,16,2,True,0
False,False,False,False,False,147,282,646,True,0
False,False,False,False,False,564,365,1917,True,0
False,False,False,False,False,161,1845,607,True,0
False,False,False,False,False,270,89,17273,True,0
False,False,False,False,True,14448,699,6444,True,0
False,False,False,False,True,44865,113,3460,True,0
False,False,False,True,False,36,7,2,True,0
False,False,False,True,True,3088771,10567,59965,True,0
False,False,False,False,False,54490,772,5576,True,0
False,False,False,False,False,93,272,0,True,0
False,False,False,False,True,57784,7168,8286,True,0
False,False,True,False,False,2199,1029,2930,True,0
False,False,False,False,False,214,265,816,True,0
False,False,False,False,False,64,436,14,True,0
False,False,False,True,False,130,1156,152,True,0
False,False,False,False,False,18,92,7,True,0
False,False,False,False,True,2588083,207,1915,True,0
False,False,False,False,False,12,16,15,True,0
False,False,True,False,False,6758,475,2869,True,0
False,False,False,True,False,85,334,5609,True,0
False,False,False,False,False,653,1177,2321,True,0
False,False,False,False,False,115,111,7624,True,0
False,False,False,False,False,15,65,65,True,0
False,False,False,True,True,3965867,6,2245,False,0
False,False,False,False,False,2641,3259,203,True,0
False,False,False,False,False,344,158,959,True,0
False,False,False,False,True,50408557,108,22721,False,0
False,False,False,False,False,999,968,1027,True,0
False,False,False,False,False,98,827,1647,True,0
False,False,False,False,True,1803900,460,5624,True,0
False,False,False,False,True,2135538,511,6781,True,0
False,False,False,False,False,110,219,57,True,0
False,False,False,False,False,32,54,16,True,0
False,False,False,False,True,26318809,354,4642,False,0
False,False,False,False,False,1595,1392,2054,True,0
False,False,True,False,False,12640,83,902,True,0
False,False,True,False,True,957244,372,305,True,0
False,False,False,True,False,5524,58,39,True,0
False,False,True,False,False,348,302,2578,True,0
False,False,False,False,False,823,450,17880,True,0
False,False,False,False,False,208,858,1556,True,0
False,False,False,False,True,3501,2560,1258,True,0
False,False,False,False,False,160,239,748,True,0
False,False,False,False,True,80290,5909,19203,True,0
False,False,False,False,True,770356,356,17854,True,0
False,False,False,False,True,1633238,31049,5506,True,0
False,False,False,False,False,49,237,1542,True,0
False,False,False,True,False,84477,2,4193,True,0
False,False,False,False,False,291,1736,543,True,0
False,False,False,False,False,50,128,15,True,0
False,False,False,True,True,1674200,269,4682,True,0
False,False,False,False,True,9303960,2411,5123,False,0
False,False,True,False,False,21,240,209,True,0
False,False,False,False,True,5864587,302,13740,True,0
False,False,False,False,False,16,116,18,True,0
False,False,False,False,False,48,307,173,True,0
False,False,False,False,False,6,84,3,True,0
False,False,False,False,True,1511321,3018,12398,True,0
False,False,False,False,True,99158,2692,16524,True,0
False,False,False,False,True,3525964,623,10793,False,0
False,False,False,False,True,2468308,889,8707,True,0
False,False,False,False,False,66,481,530,True,0
False,False,False,False,True,2133107,50,1337,True,0
False,False,False,False,True,3062495,9465,6851,True,0
False,False,False,False,False,10,62,144,True,0
False,False,False,False,False,879,2238,2171,True,0
False,False,False,False,True,1182904,501,37753,True,0
False,False,False,False,True,25437224,1142,56037,False,0
False,False,False,False,False,85,129,2163,True,0
False,False,False,False,False,9,54,49,True,0
False,False,True,False,False,1707,4860,13363,True,0
False,False,True,False,False,4050,243,717,True,0
False,False,False,True,True,86657,933,124550,True,0
False,False,False,True,True,55469,4306,58890,True,0
False,False,False,False,False,25893,54,638,True,0
False,False,False,False,True,8576144,1135,54854,False,0
False,False,False,False,False,343,55,55,True,0
False,False,False,True,True,1469,505,264,True,0
False,False,False,False,False,191,347,434,True,0
False,False,False,False,False,4419,1982,6764,True,0
False,False,False,False,False,98,1581,125,True,0
False,False,False,False,True,2651471,519,2078,True,0
False,False,True,True,True,951201,37234,11766,True,0
False,False,False,False,False,401,850,4604,True,0
False,False,False,False,True,5280949,321,5183,False,0
False,False,False,False,False,527,992,1319,True,0
False,False,True,False,False,876,1263,1271,True,0
False,False,True,False,False,1533,334,1346,True,0
False,False,False,False,True,12865,2019,5622,True,0
False,False,True,False,True,2775633,139,426,False,0
False,False,False,False,False,149,65,95,True,0
False,False,False,False,True,61191,1194,16821,True,0
False,False,False,False,True,902052,2085,47987,True,0
True,True,False,False,False,229,1331,16,True,0
False,False,False,False,True,2530820,840,104891,False,0
False,False,False,False,True,835901,36,289,True,0
False,False,False,False,True,264229,1376,1854,True,0
False,False,False,False,False,95,119,27,True,0
False,False,False,False,False,4,10,1,True,0
False,False,False,False,True,631587,253,9532,True,0
False,False,False,False,False,28610,667,224,True,0
False,False,False,False,True,78913,4643,12368,True,0
False,False,False,False,True,126545,583,5723,True,0
False,False,False,False,True,183414,268,15148,True,0
False,False,False,False,False,3459,2282,57256,True,0
False,False,False,False,False,23,39,11,True,0
False,False,False,False,False,251,545,2317,True,0
False,False,False,False,False,363,345,3361,True,0
False,False,False,False,True,5861,233,903,True,0
False,False,False,False,False,211,355,5122,True,0
False,False,False,False,False,914,996,7302,True,0
False,False,False,True,False,739,827,734,True,0
False,False,False,False,False,483,1807,365,True,0
False,False,False,False,True,53028,10,25,True,0
False,False,False,False,False,101,85,133,True,0
False,False,False,False,True,5730,301,1741,True,0
False,False,False,False,False,1399,1705,6309,True,0
False,False,False,False,True,521127,194,480,True,0
False,False,False,False,True,505217,276,4307,True,0
False,False,False,True,False,178,179,268,True,0
False,False,False,True,True,161853,163,4643,True,0
False,False,False,True,False,48,231,4,True,0
False,False,False,False,False,263,279,247,True,0
False,False,False,False,False,132,788,355,True,0
False,False,False,False,True,5083,415,528,True,0
True,True,False,True,False,10689,3143,12265,True,0
False,False,True,False,False,523,958,13501,True,0
False,False,False,False,False,127,156,1104,True,0
False,False,False,False,True,130170,986,55222,True,0
False,False,False,False,False,1986,4055,10207,True,0
False,False,False,False,False,12,62,2,True,0
False,False,False,True,True,55329,6144,4660,True,0
False,False,False,False,False,8,74,1,True,0
False,False,False,False,False,280,366,504,True,0
False,False,False,False,False,793,483,7822,True,0
False,False,False,False,False,151,271,541,True,0
False,False,False,False,False,371,277,6961,True,0
False,False,True,False,True,1084015,85,10866,True,0
False,False,False,False,False,2549,4073,3472,True,0
False,False,False,False,True,4422993,0,19425,False,0
False,False,False,False,False,20,144,452,True,0
False,False,False,False,True,34761,8841,51459,True,0
False,False,True,True,True,129708,331,10012,True,0
False,False,False,False,False,57,119,662,True,0
False,False,True,True,False,194239,152,3418,True,0
False,False,False,False,False,532,166,15503,True,0
False,False,False,False,False,290,816,7156,True,0
False,False,False,False,True,25737872,130,13310,False,0
False,False,False,False,True,541776,2921,3321,True,0
False,False,False,False,True,1739974,722,9258,True,0
False,False,False,True,False,1081,1275,1490,True,0
False,False,False,False,False,530,720,774,True,0
False,False,False,False,True,2982,794,1501,True,0
False,False,False,False,False,749,277,503,True,0
False,False,False,True,True,116878,366,1000,True,0
False,False,False,False,True,334504,845,19323,True,0
False,False,False,False,False,310,1056,3335,True,0
False,False,False,False,False,168,135,14,True,0
False,False,False,False,True,20404,298,15372,True,0
False,False,False,False,True,4596596,142,1651,False,0
False,False,False,False,True,1568703,5268,9244,True,0
False,False,False,False,True,9263,502,14659,True,0
False,False,False,False,False,102,218,354,True,0
False,False,False,False,False,459,978,28129,True,0
False,False,False,True,True,29432,217,757,True,0
False,False,False,False,False,132,295,46,True,0
False,False,False,False,True,1872554,524,3890,True,0
False,False,False,False,True,54876,794,10376,True,0
False,False,False,False,True,5089526,13076,4267,False,0
False,False,False,True,True,11732,1,906,True,0
True,True,False,False,False,16288,1002,9108,True,0
False,False,True,True,False,758,2118,3851,True,0
False,False,True,False,False,2051,200,22253,True,0
False,False,True,False,True,67937,1644,13542,True,0
False,False,False,True,False,6326,319,18426,True,0
False,False,False,False,False,4,191,1,True,0
False,False,False,True,True,20537,1689,18762,True,0
False,False,False,False,True,70181502,1135,9903,False,0
False,False,False,True,True,20305,176,581,True,0
False,False,False,False,True,121588,516,39840,True,0
False,False,False,False,True,899271,202,2204,True,0
False,False,True,False,True,87459,1403,16281,True,0
False,False,False,False,False,32,165,60,True,0
False,False,True,False,True,11866,4921,45225,True,0
False,False,False,False,True,2244332,7320,34337,True,0
False,False,False,False,False,4593,4872,32930,True,0
False,False,False,False,False,555,568,1224,True,0
False,False,False,False,False,10015,2028,29524,True,0
False,False,False,False,True,2908,1179,16556,True,0
False,False,False,False,True,7182947,515,7512,True,0
False,False,False,False,True,1742701,29,7029,True,0
False,False,False,False,True,352929,373,26938,True,0
False,False,False,False,False,1477,4737,1778,True,0
False,False,False,True,False,199,580,15504,True,0
False,False,False,False,True,296697,785,21427,True,0
False,False,False,False,False,1458,1593,728,True,0
False,False,False,False,False,117,440,251,True,0
False,False,False,True,True,1874021,884,8228,True,0
False,False,False,False,True,4681963,619,7904,False,0
False,False,False,False,True,29978,431,10347,True,0
False,False,False,True,False,998,381,2943,True,0
False,False,False,True,False,564,262,1018,True,0
False,False,False,False,True,4095667,947,26500,True,0
False,False,False,False,False,10,37,2,True,0
False,False,False,False,False,59,1056,104,True,0
False,False,True,False,True,1176260,1614,9166,True,0
False,False,False,False,True,620714,1562,10864,True,0
False,False,False,False,True,1496983,255,166435,False,0
True,True,True,False,False,916,138,5413,True,0
False,False,False,False,True,13170,3107,9557,True,0
False,False,False,False,True,15511,9888,2807,True,0
False,False,False,False,False,122,124,92,True,0
False,False,False,False,False,152,2418,723,True,0
False,False,False,False,True,55859,598,65098,True,0
False,False,False,False,False,1342,171,527,True,0
False,False,False,False,True,435871,2337,27102,True,0
False,False,False,True,True,357722,14727,3360,True,0
False,False,False,False,True,549861,502,10992,True,0
False,False,True,False,False,946,400,571,True,0
False,False,False,False,False,40,335,40,True,0
False,False,False,False,False,197,3922,65,True,0
False,False,False,False,True,2017432,1404,29873,False,0
False,False,False,False,False,32,174,0,True,0
False,False,True,False,False,103,93,379,True,0
False,False,False,False,False,600,818,1328,True,0
False,False,False,False,False,218,167,306,True,0
False,False,False,False,False,22,94,10,True,0
False,False,False,False,False,48020,4324,8886,True,0
False,False,False,False,False,31,73,1240,True,0
False,False,False,False,True,829840,823,6592,True,0
False,False,False,False,False,9,24,30,True,0
False,False,False,False,True,53791,931,120564,True,0
False,False,False,False,True,310472,475,29042,True,0
False,False,False,False,False,32,97,56,True,0
False,False,False,True,True,13860,300,2950,True,0
False,False,False,False,False,210,532,2275,True,0
False,False,False,False,False,323,384,617,True,0
False,False,False,False,True,473692,102847,28113,True,0
False,False,False,False,False,55,53,43,True,0
False,False,False,True,False,206,686,870,True,0
False,False,False,False,True,108643,136,5495,True,0
False,False,False,False,True,44361817,66134,39972,False,0
False,False,False,False,False,65,493,646,True,0
False,False,False,False,True,1145274,721,89050,True,0
